,date,open_price,close_price,high_price,low_price,volume,buy,sell,account_value,weighted_avg
610,2018-01-29,285.93,284.68,286.43,284.5,90118337,1,0,10644.098600000021,284.68
611,2018-01-30,282.6,281.76,284.736,281.22,131796419,3,0,10641.178600000021,282.49
612,2018-01-31,282.73,281.9,283.3,280.68,118948131,0,0,10641.73860000002,282.49
613,2018-02-01,281.07,281.58,283.06,280.68,90102470,5,0,10640.778600000021,281.9844444444444
614,2018-02-02,280.08,275.45,280.23,275.41,173174790,7,0,10610.128600000022,279.12562499999996
615,2018-02-05,273.45,263.93,275.85,263.31,294681816,9,0,10529.488600000022,273.6552
616,2018-02-06,259.94,269.13,269.7,258.7,355026782,0,0,10659.488600000022,273.6552
617,2018-02-07,268.5,267.67,272.36,267.58,167376100,0,0,10622.988600000022,273.6552
618,2018-02-08,268.01,257.63,268.17,257.59,246449505,0,0,10371.988600000022,273.6552
619,2018-02-09,260.8,261.5,263.61,252.92,283565315,0,0,10468.738600000022,273.6552
620,2018-02-12,263.83,265.34,267.01,261.6644,143735976,0,0,10564.738600000022,273.6552
621,2018-02-13,263.97,266.0,266.62,263.31,81223640,0,0,10581.238600000022,273.6552
622,2018-02-14,264.31,269.59,270.0,264.3,120735685,0,0,10670.988600000022,273.6552
623,2018-02-15,271.57,273.03,273.04,268.77,111200286,0,0,10756.988600000022,273.6552
624,2018-02-16,272.32,273.11,275.32,272.27,160420135,0,0,10758.988600000024,273.6552
625,2018-02-20,272.03,271.4,273.67,270.5,86369662,0,0,10716.238600000022,273.6552
626,2018-02-21,271.9,270.05,274.72,269.94,98883740,0,0,10682.488600000022,273.6552
627,2018-02-22,271.1,270.4,273.05,269.64,110511290,0,0,10691.238600000022,273.6552
628,2018-02-23,271.79,274.71,274.71,271.25,92766428,0,25,10798.988600000022,0.0
629,2018-02-26,275.93,277.9,278.01,275.26,86491406,0,0,10798.988600000022,0.0
630,2018-02-27,278.11,274.43,278.92,274.36,99099165,1,0,10798.988600000022,274.43
631,2018-02-28,275.68,271.65,276.19,271.29,121907767,3,0,10796.208600000022,272.34499999999997
632,2018-03-01,271.41,267.7,273.17,266.0,176855077,5,0,10784.358600000021,269.76444444444445
633,2018-03-02,265.8,269.08,269.72,264.82,139083217,0,0,10796.778600000021,269.76444444444445
634,2018-03-05,267.73,272.19,272.89,267.61,97307387,0,9,10824.768600000021,0.0
635,2018-03-06,273.3,272.88,273.39,271.18,79213163,0,0,10824.768600000021,0.0
636,2018-03-07,270.42,272.78,273.18,270.2,87063502,1,0,10824.768600000021,272.78
637,2018-03-08,273.55,274.1,274.24,272.42,66901150,0,1,10826.088600000021,0.0
638,2018-03-09,275.7,278.87,278.87,275.34,113625335,0,0,10826.088600000021,0.0
639,2018-03-12,279.2,278.52,279.91,278.0801,71924793,1,0,10826.088600000021,278.52
640,2018-03-13,279.84,276.72,280.41,276.03,91968937,3,0,10824.288600000022,277.17
641,2018-03-14,277.81,275.3,278.02,274.67,105895079,5,0,10820.028600000021,276.1311111111111
642,2018-03-15,275.88,275.0,276.61,274.43,83433038,7,0,10818.528600000021,275.63625
643,2018-03-16,274.5,274.2,275.39,274.14,100343673,9,0,10812.928600000021,275.1192
644,2018-03-19,273.35,270.49,274.3957,268.62,109208442,0,0,10720.178600000021,275.1192
645,2018-03-20,270.94,270.95,271.67,270.18,59757271,0,0,10731.678600000021,275.1192
646,2018-03-21,270.9,270.43,273.27,270.19,78709578,0,0,10718.678600000021,275.1192
647,2018-03-22,267.91,263.67,268.87,263.36,148785916,0,0,10549.678600000021,275.1192
648,2018-03-23,264.17,258.05,265.02,257.83,183534751,0,0,10409.178600000021,275.1192
649,2018-03-26,262.13,265.11,265.43,259.41,141956102,0,0,10585.678600000021,275.1192
650,2018-03-27,266.17,260.6,266.77,258.84,129941445,0,0,10472.928600000021,275.1192
651,2018-03-28,260.75,259.83,262.64,258.58,146452306,0,0,10453.67860000002,275.1192
652,2018-03-29,261.12,263.15,265.26,259.8389,124244790,0,0,10536.67860000002,275.1192
653,2018-04-02,262.55,257.47,263.13,254.67,186286343,0,0,10394.678600000021,275.1192
654,2018-04-03,258.87,260.77,261.31,256.84,119956861,0,0,10477.17860000002,275.1192
655,2018-04-04,256.75,263.56,264.355,256.6,123715339,0,0,10546.92860000002,275.1192
656,2018-04-05,265.55,265.64,266.64,264.32,82652618,0,0,10598.92860000002,275.1192
657,2018-04-06,263.42,259.72,265.11,258.0,179521209,0,0,10450.928600000021,275.1192
658,2018-04-09,261.37,261.0,264.84,259.9356,105442932,0,0,10482.928600000021,275.1192
659,2018-04-10,264.27,265.15,266.04,262.98,105573736,0,0,10586.678600000021,275.1192
660,2018-04-11,263.47,263.76,265.64,263.39,91140243,0,0,10551.928600000021,275.1192
661,2018-04-12,265.26,265.93,267.0,265.06,68890480,0,0,10606.178600000021,275.1192
662,2018-04-13,267.41,265.15,267.54,264.01,85079176,0,0,10586.678600000021,275.1192
663,2018-04-16,267.0,267.33,268.2,266.07,63405287,0,0,10641.178600000021,275.1192
664,2018-04-17,269.33,270.19,270.87,268.75,64682036,0,0,10712.678600000021,275.1192
665,2018-04-18,270.69,270.39,271.3,269.87,57303857,0,0,10717.678600000021,275.1192
666,2018-04-19,269.65,268.89,269.88,267.72,77655909,0,0,10680.178600000021,275.1192
667,2018-04-20,268.81,266.61,269.06,265.61,99953133,0,0,10623.178600000021,275.1192
668,2018-04-23,267.26,266.57,267.89,265.35,65557954,0,0,10622.178600000021,275.1192
669,2018-04-24,267.73,262.98,267.9762,261.28,112885452,0,0,10532.428600000021,275.1192
670,2018-04-25,262.91,263.63,264.13,260.85,103840948,0,0,10548.678600000021,275.1192
671,2018-04-26,264.79,266.31,267.2452,264.29,67731942,0,0,10615.678600000021,275.1192
672,2018-04-27,267.0,266.56,267.34,265.5,57053647,0,0,10621.928600000021,275.1192
673,2018-04-30,267.26,264.51,267.89,264.43,82182324,0,0,10570.678600000021,275.1192
674,2018-05-01,263.87,264.98,265.1,262.11,74203365,0,0,10582.428600000021,275.1192
675,2018-05-02,264.76,263.2,265.68,262.76,86368943,0,0,10537.928600000021,275.1192
676,2018-05-03,262.26,262.62,263.36,259.05,136311479,0,0,10523.428600000021,275.1192
677,2018-05-04,261.52,266.02,266.7892,261.15,91222075,0,0,10608.428600000021,275.1192
678,2018-05-07,266.89,266.92,268.02,266.11,55304907,0,0,10630.928600000021,275.1192
679,2018-05-08,266.5,266.92,267.325,265.15,67499247,0,0,10630.928600000021,275.1192
680,2018-05-09,267.68,269.5,269.865,267.09,59666143,0,0,10695.428600000021,275.1192
681,2018-05-10,270.34,272.02,272.39,270.22,72063931,0,0,10758.428600000021,275.1192
682,2018-05-11,272.16,272.85,273.15,271.58,59871511,0,0,10779.178600000023,275.1192
683,2018-05-14,273.34,272.98,274.08,272.36,54790606,0,0,10782.428600000023,275.1192
684,2018-05-15,271.59,271.1,271.61,270.03,87036136,0,0,10735.428600000023,275.1192
685,2018-05-16,271.14,272.24,272.76,271.11,53942631,0,0,10763.928600000023,275.1192
686,2018-05-17,271.94,272.01,273.23,271.13,56536400,0,0,10758.178600000023,275.1192
687,2018-05-18,271.62,271.33,272.03,270.93,64367959,0,0,10741.178600000023,275.1192
688,2018-05-21,273.01,273.37,273.98,271.3512,58025875,0,0,10792.178600000023,275.1192
689,2018-05-22,273.96,272.61,274.25,272.24,52966358,0,0,10773.178600000023,275.1192
690,2018-05-23,271.17,273.36,273.39,270.99,64694184,0,0,10791.928600000023,275.1192
691,2018-05-24,272.91,272.8,273.22,270.78,76043827,0,0,10777.928600000023,275.1192
692,2018-05-25,272.15,272.15,272.86,271.58,56374755,0,0,10761.678600000023,275.1192
693,2018-05-29,270.31,269.02,271.17,267.76,115908607,0,0,10683.428600000023,275.1192
694,2018-05-30,270.5,272.61,273.11,270.42,69678449,0,0,10773.178600000023,275.1192
695,2018-05-31,272.15,270.94,272.49,270.255,93519941,0,0,10731.428600000023,275.1192
696,2018-06-01,272.41,273.6,273.94,272.33,71258411,0,0,10797.928600000023,275.1192
697,2018-06-04,274.53,274.9,275.185,274.26,45385166,0,0,10830.428600000021,275.1192
698,2018-06-05,275.05,275.1,275.53,274.18,51135038,0,0,10835.428600000023,275.1192
699,2018-06-06,275.79,277.4,277.52,275.09,62732215,0,25,10892.928600000021,0.0
700,2018-06-07,277.95,277.37,278.28,276.34,72969402,1,0,10892.928600000021,277.37
701,2018-06-08,276.85,278.19,278.25,276.66,72139719,0,1,10893.74860000002,0.0
702,2018-06-11,278.44,278.56,279.37,278.31,58892515,0,0,10893.74860000002,0.0
703,2018-06-12,279.03,278.92,279.33,278.19,72329028,0,0,10893.74860000002,0.0
704,2018-06-13,279.19,278.03,279.48,277.8,79070610,1,0,10893.74860000002,278.03
705,2018-06-14,279.01,278.73,279.33,278.0599,77097620,0,1,10894.448600000022,0.0
706,2018-06-15,276.6,277.13,277.51,275.35,120041562,1,0,10894.448600000022,277.13
707,2018-06-18,275.49,276.56,276.7,274.95,52917581,3,0,10893.878600000022,276.7025
708,2018-06-19,274.0,275.5,275.75,273.53,97531510,5,0,10890.698600000022,276.03444444444443
709,2018-06-20,276.27,275.97,276.72,275.59,53785486,0,0,10894.928600000021,276.03444444444443
710,2018-06-21,275.96,274.24,275.98,273.68,71061404,7,0,10886.278600000021,275.249375
711,2018-06-22,275.66,274.74,275.785,274.49,56612003,0,0,10894.278600000021,275.249375
712,2018-06-25,273.44,271.0,273.6162,269.1,137854162,9,0,10868.098600000021,273.7196
713,2018-06-26,271.64,271.6,272.56,270.79,68683211,0,0,10883.098600000021,273.7196
714,2018-06-27,272.26,269.35,273.865,269.18,105110674,0,0,10826.848600000021,273.7196
715,2018-06-28,269.29,270.89,271.75,268.49,76650517,0,0,10865.34860000002,273.7196
716,2018-06-29,272.12,271.28,273.66,271.1495,97592499,0,0,10875.09860000002,273.7196
717,2018-07-02,269.51,271.86,272.04,269.24,63554774,0,0,10889.598600000021,273.7196
718,2018-07-03,272.87,270.9,272.98,270.42,42187071,0,0,10865.59860000002,273.7196
719,2018-07-05,272.17,273.11,273.18,270.96,56925919,0,0,10920.84860000002,273.7196
720,2018-07-06,273.14,275.42,275.84,272.715,66493696,0,25,10978.59860000002,0.0
721,2018-07-09,276.55,277.9,277.96,276.5,50550399,0,0,10978.59860000002,0.0
722,2018-07-10,278.41,278.9,279.01,278.08,51966829,0,0,10978.59860000002,0.0
723,2018-07-11,277.15,276.86,278.04,276.52,77054739,1,0,10978.59860000002,276.86
724,2018-07-12,278.28,279.37,279.43,277.6,60124687,0,1,10981.10860000002,0.0
725,2018-07-13,279.17,279.59,279.93,278.66,48234964,0,0,10981.10860000002,0.0
726,2018-07-16,279.64,279.34,279.803,278.84,48201038,1,0,10981.10860000002,279.34
727,2018-07-17,278.47,280.47,280.91,278.41,52315500,0,1,10982.238600000019,0.0
728,2018-07-18,280.56,281.06,281.18,280.06,44593465,0,0,10982.238600000019,0.0
729,2018-07-19,280.31,280.0,280.74,279.46,61412117,1,0,10982.238600000019,280.0
730,2018-07-20,279.77,279.68,280.48,279.5,82372729,3,0,10981.918600000019,279.76
731,2018-07-23,279.45,280.2,280.43,279.06,47047565,0,4,10983.998600000019,0.0
732,2018-07-24,281.79,281.61,282.56,280.63,68026935,0,0,10983.998600000019,0.0
733,2018-07-25,281.33,284.01,284.37,281.28,78882927,0,0,10983.998600000019,0.0
734,2018-07-26,283.2,283.34,284.11,283.09,57919495,1,0,10983.998600000019,283.34
735,2018-07-27,283.71,281.42,283.82,280.38,76783177,3,0,10982.078600000019,281.9
736,2018-07-30,281.51,279.95,281.69,279.36,63742508,5,0,10977.668600000019,280.81666666666666
737,2018-07-31,280.81,281.33,282.02,280.38,68570493,0,9,10990.08860000002,0.0
738,2018-08-01,281.56,280.86,282.13,280.1315,53853326,1,0,10990.08860000002,280.86
739,2018-08-02,279.39,282.39,282.58,279.16,63426363,0,1,10991.61860000002,0.0
740,2018-08-03,282.53,283.6,283.6577,282.33,53935386,0,0,10991.61860000002,0.0
741,2018-08-06,283.64,284.64,284.99,283.2015,39400887,0,0,10991.61860000002,0.0
742,2018-08-07,285.39,285.58,286.01,285.24,43196646,0,0,10991.61860000002,0.0
743,2018-08-08,285.39,285.46,285.91,284.94,42114551,1,0,10991.61860000002,285.46
744,2018-08-09,285.53,285.07,285.97,284.915,35716976,3,0,10991.22860000002,285.1675
745,2018-08-10,283.45,283.16,284.055,282.36,77076044,5,0,10985.49860000002,284.05222222222227
746,2018-08-13,283.47,282.1,284.16,281.77,65732909,7,0,10980.198600000022,283.198125
747,2018-08-14,282.92,283.9,284.17,282.4833,43842031,0,16,11008.99860000002,0.0
748,2018-08-15,282.38,281.78,282.54,280.16,102925355,1,0,11008.99860000002,281.78
749,2018-08-16,283.4,284.06,285.04,283.36,69967919,0,1,11011.278600000021,0.0
750,2018-08-17,283.83,285.06,285.5601,283.37,65618481,0,0,11011.278600000021,0.0
751,2018-08-20,285.57,285.67,285.97,285.06,39807490,0,0,11011.278600000021,0.0
752,2018-08-21,286.25,286.34,287.31,285.7135,67271983,0,0,11011.278600000021,0.0
753,2018-08-22,285.88,286.17,286.76,285.575,44993333,1,0,11011.278600000021,286.17
754,2018-08-23,285.97,285.79,286.94,285.43,49204851,3,0,11010.898600000022,285.88500000000005
755,2018-08-24,286.44,287.51,287.67,286.38,57487399,0,4,11017.778600000021,0.0
756,2018-08-27,288.86,289.78,289.9,288.68,57072377,0,0,11017.778600000021,0.0
757,2018-08-28,290.3,289.92,290.4175,289.4,46943472,0,0,11017.778600000021,0.0
758,2018-08-29,290.16,291.48,291.74,289.8854,61485514,0,0,11017.778600000021,0.0
759,2018-08-30,290.94,290.3,291.36,289.63,61229501,1,0,11017.778600000021,290.3
760,2018-08-31,289.84,290.31,290.81,289.29,66140838,0,1,11017.788600000022,0.0
761,2018-09-04,289.84,289.81,290.21,288.68,57594367,1,0,11017.788600000022,289.81
762,2018-09-05,289.41,289.03,289.64,287.89,72452437,3,0,11017.008600000021,289.22499999999997
763,2018-09-06,289.15,288.16,289.49,287.0,65909863,5,0,11014.39860000002,288.6333333333333
764,2018-09-07,286.98,287.6,288.7,286.71,73524824,7,0,11011.598600000021,288.18125
765,2018-09-10,288.74,288.1,289.04,287.88,50210903,0,0,11019.598600000021,288.18125
766,2018-09-11,287.37,289.05,289.55,286.975,50530492,0,16,11034.79860000002,0.0
767,2018-09-12,289.06,289.12,289.8,288.23,59810758,0,0,11034.79860000002,0.0
768,2018-09-13,290.32,290.83,291.0384,289.995,51034222,0,0,11034.79860000002,0.0
769,2018-09-14,291.06,290.88,291.27,290.0,55079875,0,0,11034.79860000002,0.0
770,2018-09-17,290.82,289.34,290.86,289.03,68244043,1,0,11034.79860000002,289.34
771,2018-09-18,289.58,290.91,291.58,289.55,61930407,0,1,11036.36860000002,0.0
772,2018-09-19,290.97,291.22,291.69,290.825,49080562,0,0,11036.36860000002,0.0
773,2018-09-20,292.64,293.58,293.94,291.2363,100360646,0,0,11036.36860000002,0.0
774,2018-09-21,293.09,291.99,293.22,291.81,105479656,1,0,11036.36860000002,291.99
775,2018-09-24,291.34,291.02,291.5,290.37,53409645,3,0,11035.39860000002,291.2625
776,2018-09-25,291.53,290.75,291.65,290.4833,44370037,5,0,11034.588600000021,290.9777777777778
777,2018-09-26,290.91,289.88,292.24,289.41,79739674,7,0,11030.23860000002,290.4975
778,2018-09-27,290.41,290.69,291.91,290.1,59249455,0,16,11043.198600000022,0.0
779,2018-09-28,289.99,290.72,291.28,289.95,70091385,0,0,11043.198600000022,0.0
780,2018-10-01,292.11,291.73,292.93,290.98,62078937,0,0,11043.198600000022,0.0
781,2018-10-02,291.56,291.56,292.355,291.14,47258227,1,0,11043.198600000022,291.56
782,2018-10-03,292.74,291.72,293.21,291.32,64694594,0,1,11043.358600000021,0.0
783,2018-10-04,291.18,289.44,291.24,287.66,111545910,1,0,11043.358600000021,289.44
784,2018-10-05,289.69,287.82,290.27,286.22,105951698,3,0,11041.73860000002,288.225
785,2018-10-08,287.05,287.82,288.22,285.5,87742172,0,0,11041.73860000002,288.225
786,2018-10-09,287.39,287.4,288.86,286.77,74338982,5,0,11040.47860000002,287.76666666666665
787,2018-10-10,286.83,278.3,286.91,277.88,214731042,7,0,10994.97860000002,283.625
788,2018-10-11,277.08,272.17,278.9,270.36,274840491,9,0,10952.06860000002,279.50120000000004
789,2018-10-12,276.77,275.95,277.09,272.37,183186492,0,0,11046.56860000002,279.50120000000004
790,2018-10-15,275.55,274.4,277.04,274.3,102263717,0,0,11007.81860000002,279.50120000000004
791,2018-10-16,276.6,280.4,280.82,276.07,118255834,0,25,11157.81860000002,0.0
792,2018-10-17,280.44,280.45,281.15,277.56,110625987,0,0,11157.81860000002,0.0
793,2018-10-18,279.4,276.4,280.07,274.97,134557525,1,0,11157.81860000002,276.4
794,2018-10-19,277.13,276.25,279.3,275.47,139901634,3,0,11157.66860000002,276.2875
795,2018-10-22,277.0,275.01,277.36,274.41,82415812,5,0,11153.948600000022,275.5777777777778
796,2018-10-23,270.95,273.61,274.87,268.61,146352719,7,0,11146.948600000022,274.71687499999996
797,2018-10-24,273.33,265.32,273.76,264.7,177806697,9,0,11088.91860000002,271.334
798,2018-10-25,267.38,270.08,271.81,266.23,138061545,0,0,11207.91860000002,271.334
799,2018-10-26,265.92,265.33,271.0,262.29,201574596,0,0,11089.16860000002,271.334
800,2018-10-29,268.8,263.86,270.25,259.85,160749101,0,0,11052.41860000002,271.334
801,2018-10-30,263.67,267.77,268.12,263.12,157115995,0,0,11150.16860000002,271.334
802,2018-10-31,270.65,270.63,273.23,270.12,128296325,0,0,11221.66860000002,271.334
803,2018-11-01,271.6,273.51,273.73,270.38,99495037,0,25,11293.66860000002,0.0
804,2018-11-02,274.75,271.89,275.23,269.59,122634107,1,0,11293.66860000002,271.89
805,2018-11-05,272.44,273.39,274.01,271.35,65622482,0,1,11295.16860000002,0.0
806,2018-11-06,273.32,275.12,275.3,273.25,60085894,0,0,11295.16860000002,0.0
807,2018-11-07,277.56,281.01,281.1,277.08,102752099,0,0,11295.16860000002,0.0
808,2018-11-08,280.11,280.5,281.22,279.22,65584886,1,0,11295.16860000002,280.5
809,2018-11-09,279.03,277.76,279.24,276.18,98812561,3,0,11292.428600000021,278.445
810,2018-11-12,277.19,272.57,277.46,271.99,99673574,5,0,11276.858600000021,275.18111111111114
811,2018-11-13,273.09,272.06,275.325,271.25,98176610,7,0,11274.308600000022,273.815625
812,2018-11-14,274.16,270.2,274.61,268.45,125335931,9,0,11261.288600000022,272.514
813,2018-11-15,268.78,273.02,273.54,267.0102,135101437,0,25,11331.788600000022,0.0
814,2018-11-16,271.79,273.73,274.75,271.21,126668040,0,0,11331.788600000022,0.0
815,2018-11-19,273.05,269.1,273.38,268.07,103061706,1,0,11331.788600000022,269.1
816,2018-11-20,265.36,264.12,267.0,263.15,136021311,3,0,11326.808600000022,265.365
817,2018-11-21,265.86,265.02,267.15,265.01,75563743,0,0,11330.408600000022,265.365
818,2018-11-23,263.18,263.25,264.8234,263.07,42807878,5,0,11325.098600000023,264.19
819,2018-11-26,265.78,267.5,267.75,265.34,79981362,0,9,11363.348600000023,0.0
820,2018-11-27,266.34,268.4,268.4,265.66,75502441,0,0,11363.348600000023,0.0
821,2018-11-28,269.6,274.58,274.58,268.3272,127629633,0,0,11363.348600000023,0.0
822,2018-11-29,273.71,273.98,275.55,272.43,82346420,1,0,11363.348600000023,273.98
823,2018-11-30,273.81,275.65,276.28,273.45,98204190,0,1,11365.018600000023,0.0
824,2018-12-03,280.28,279.3,280.4,277.505,103017719,0,0,11365.018600000023,0.0
825,2018-12-04,278.37,270.25,278.85,269.9,177986013,1,0,11365.018600000023,270.25
826,2018-12-05,270.25,270.25,270.25,270.25,0,0,0,11365.018600000023,270.25
827,2018-12-06,265.92,269.84,269.97,262.44,204185411,3,0,11364.608600000023,269.9425
828,2018-12-07,269.46,263.57,271.22,262.63,161018923,5,0,11345.798600000024,266.40222222222224
829,2018-12-10,263.37,264.07,265.1613,258.62,151445885,0,0,11350.298600000024,266.40222222222224
830,2018-12-11,267.66,264.13,267.87,262.48,121504431,0,0,11350.838600000025,266.40222222222224
831,2018-12-12,267.47,265.46,269.0,265.37,97976706,0,0,11362.808600000024,266.40222222222224
832,2018-12-13,266.52,265.37,267.49,264.12,96662717,7,0,11362.358600000023,265.950625
833,2018-12-14,262.96,260.47,264.03,259.85,116961071,9,0,11328.058600000024,263.9776
834,2018-12-17,259.4,255.36,260.65,253.525,165492257,0,0,11200.308600000024,263.9776
835,2018-12-18,257.2,255.08,257.95,253.28,134515094,0,0,11193.308600000024,263.9776
836,2018-12-19,255.17,251.26,259.4,249.35,214992763,0,0,11097.808600000024,263.9776
837,2018-12-20,249.86,247.17,251.62,244.65,252053377,0,0,10995.558600000024,263.9776
838,2018-12-21,246.74,240.7,249.71,239.98,255345633,0,0,10833.808600000024,263.9776
839,2018-12-24,239.04,234.34,240.8355,234.27,147311588,0,0,10674.808600000024,263.9776
840,2018-12-26,235.97,246.18,246.18,233.76,218485360,0,0,10970.808600000024,263.9776
841,2018-12-27,242.57,248.07,248.29,238.96,186267342,0,0,11018.058600000024,263.9776
842,2018-12-28,249.58,247.75,251.4,246.45,153100189,0,0,11010.058600000024,263.9776
843,2018-12-31,249.56,249.92,250.19,247.47,144299370,0,0,11064.308600000024,263.9776
844,2019-01-02,245.98,250.18,251.21,245.95,126925199,0,0,11070.808600000024,263.9776
845,2019-01-03,248.23,244.21,248.57,243.67,144140692,0,0,10921.558600000024,263.9776
846,2019-01-04,247.59,252.39,253.11,247.17,142628834,0,0,11126.058600000024,263.9776
847,2019-01-07,252.69,254.38,255.95,251.69,103139100,0,0,11175.808600000024,263.9776
848,2019-01-08,256.82,256.77,257.31,254.0,102512587,0,0,11235.558600000024,263.9776
849,2019-01-09,257.56,257.97,258.91,256.19,95006554,0,0,11265.558600000026,263.9776
850,2019-01-10,256.26,258.88,259.16,255.5,96823923,0,0,11288.308600000026,263.9776
851,2019-01-11,257.68,258.98,259.0098,257.03,73858110,0,0,11290.808600000026,263.9776
852,2019-01-14,256.86,257.4,258.3,256.41,70908227,0,0,11251.308600000024,263.9776
853,2019-01-15,257.82,260.35,260.7,257.81,85208271,0,0,11325.058600000026,263.9776
854,2019-01-16,260.83,260.98,261.9666,260.6,77636710,0,0,11340.808600000026,263.9776
855,2019-01-17,260.01,262.96,263.92,259.96,96118435,0,0,11390.308600000024,263.9776
856,2019-01-18,264.98,266.46,266.98,262.998,127900303,0,25,11477.808600000024,0.0
857,2019-01-22,264.82,262.86,265.06,261.06,115531183,1,0,11477.808600000024,262.86
858,2019-01-23,264.01,263.41,264.79,260.66,86030287,0,1,11478.358600000023,0.0
859,2019-01-24,263.21,263.55,264.2,262.08,59204139,0,0,11478.358600000023,0.0
860,2019-01-25,265.61,265.78,266.7,263.6595,96883358,0,0,11478.358600000023,0.0
861,2019-01-28,263.39,263.76,263.83,261.79,85613655,1,0,11478.358600000023,263.76
862,2019-01-29,263.92,263.41,264.55,262.48,66136334,3,0,11478.008600000023,263.4975
863,2019-01-30,265.1,267.58,268.52,264.25,92473671,0,4,11494.688600000023,0.0
864,2019-01-31,267.51,269.93,270.47,267.27,104012073,0,0,11494.688600000023,0.0
865,2019-02-01,270.15,270.06,271.2,269.18,85782524,0,0,11494.688600000023,0.0
866,2019-02-04,270.11,271.96,272.03,269.36,60744844,0,0,11494.688600000023,0.0
867,2019-02-05,272.44,273.1,273.44,271.88,79552774,0,0,11494.688600000023,0.0
868,2019-02-06,272.79,272.74,273.34,271.92,58347791,1,0,11494.688600000023,272.74
869,2019-02-07,270.94,270.14,271.55,268.29,95481961,3,0,11492.088600000023,270.78999999999996
870,2019-02-08,268.75,270.47,270.58,267.83,75788861,0,0,11493.408600000022,270.78999999999996
871,2019-02-11,271.2,270.62,271.49,270.03,68021423,0,0,11494.008600000023,270.78999999999996
872,2019-02-12,272.42,274.1,274.52,272.34,72270221,0,4,11507.928600000023,0.0
873,2019-02-13,275.03,274.99,275.93,274.56,65277204,0,0,11507.928600000023,0.0
874,2019-02-14,273.78,274.38,275.64,272.87,83234396,1,0,11507.928600000023,274.38
875,2019-02-15,276.36,277.37,277.41,276.13,97088659,0,1,11510.918600000023,0.0
876,2019-02-19,276.4813,277.85,278.58,276.47,59120804,0,0,11510.918600000023,0.0
877,2019-02-20,277.81,278.41,278.92,277.25,76610767,0,0,11510.918600000023,0.0
878,2019-02-21,277.7,277.42,278.1,276.345,64214727,1,0,11510.918600000023,277.42
879,2019-02-22,278.11,279.14,279.36,277.82,78114616,0,1,11512.638600000022,0.0
880,2019-02-25,280.73,279.52,281.31,279.43,69030699,0,0,11512.638600000022,0.0
881,2019-02-26,279.13,279.32,280.3,278.9,56844101,1,0,11512.638600000022,279.32
882,2019-02-27,278.52,279.2,279.59,277.48,56921570,3,0,11512.518600000021,279.22999999999996
883,2019-02-28,278.96,278.68,279.45,278.32,69268293,5,0,11510.958600000022,278.9244444444444
884,2019-03-01,280.44,280.42,280.88,278.82,78853985,0,9,11526.618600000022,0.0
885,2019-03-04,281.6,279.4,281.87,276.84,106494637,1,0,11526.618600000022,279.4
886,2019-03-05,279.54,279.02,279.76,278.41,59114559,3,0,11526.238600000022,279.115
887,2019-03-06,279.15,277.33,279.16,276.97,75039771,5,0,11521.168600000023,278.1233333333333
888,2019-03-07,276.83,275.01,276.99,274.07,94885089,7,0,11509.568600000022,276.76124999999996
889,2019-03-08,272.94,274.46,274.65,272.42,85795799,9,0,11505.718600000022,275.9328
890,2019-03-11,275.26,278.44,278.62,275.23,65098897,0,25,11605.218600000022,0.0
891,2019-03-12,279.06,279.49,280.07,278.85,79667530,0,0,11605.218600000022,0.0
892,2019-03-13,280.48,281.34,283.3052,280.3,80639153,0,0,11605.218600000022,0.0
893,2019-03-14,281.37,281.16,281.84,280.6662,67518366,1,0,11605.218600000022,281.16
894,2019-03-15,280.54,281.31,282.21,280.33,81308979,0,1,11605.368600000022,0.0
895,2019-03-18,281.55,282.33,282.66,281.3,62199806,0,0,11605.368600000022,0.0
896,2019-03-19,283.51,282.4,284.36,281.41,90268121,0,0,11605.368600000022,0.0
897,2019-03-20,282.16,281.55,283.5,280.32,84609210,1,0,11605.368600000022,281.55
898,2019-03-21,280.64,284.73,285.18,280.59,79550375,0,1,11608.548600000022,0.0
899,2019-03-22,283.22,279.25,283.8034,279.18,122659286,1,0,11608.548600000022,279.25
900,2019-03-25,278.87,279.04,280.1853,277.64,85575197,3,0,11608.338600000023,279.09250000000003
901,2019-03-26,280.99,281.12,282.18,279.56,68125920,0,4,11616.658600000022,0.0
902,2019-03-27,281.11,279.65,281.76,277.93,72224722,1,0,11616.658600000022,279.65
903,2019-03-28,280.35,280.71,281.21,279.07,56238545,0,1,11617.718600000022,0.0
904,2019-03-29,282.39,282.48,282.84,281.14,82186806,0,0,11617.718600000022,0.0
905,2019-04-01,284.7,285.83,286.16,284.4,77617945,0,0,11617.718600000022,0.0
906,2019-04-02,286.04,285.97,286.23,285.09,40070351,0,0,11617.718600000022,0.0
907,2019-04-03,287.32,286.42,287.76,285.75,68243202,0,0,11617.718600000022,0.0
908,2019-04-04,286.78,287.18,287.459,286.01,48997505,0,0,11617.718600000022,0.0
909,2019-04-05,287.92,288.57,288.63,287.6,58621729,0,0,11617.718600000022,0.0
910,2019-04-08,288.1,288.79,288.89,287.37,53566335,0,0,11617.718600000022,0.0
911,2019-04-09,287.72,287.31,288.08,286.7,66142316,1,0,11617.718600000022,287.31
912,2019-04-10,287.77,288.29,288.3899,287.31,52601499,0,1,11618.698600000022,0.0
